date,center,resource_code,resource_name,stock_qty,sales_qty,stock_available,pending_FC,stock_expected,stock_processing,stock_readytoship,snap_time,selling_speed,coverage_days
2025-09-26,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,563",0,,,,,,,,
2025-09-26,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-09-26,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-09-26,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-09-26,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-26,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-09-26,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-09-26,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-09-26,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-09-26,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"78,225",0,,,,,,,,
2025-09-26,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"111,547",0,,,,,,,,
2025-09-26,태광KR,BA00023,스위밍풀토너[300ml/-],"49,186",0,,,,,,,,
2025-09-26,태광KR,BA00024,스위밍풀토너[155ml/-],"89,060",0,,,,,,,,
2025-09-26,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"16,094",0,,,,,,,,
2025-09-26,태광KR,BA00026,스위밍풀앰플[50ml/-],"13,991",0,,,,,,,,
2025-09-26,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"18,087",0,,,,,,,,
2025-09-26,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"33,288",0,,,,,,,,
2025-09-26,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"16,791",0,,,,,,,,
2025-09-26,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,813",0,,,,,,,,
2025-09-26,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"8,594",0,,,,,,,,
2025-09-26,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,093",0,,,,,,,,
2025-09-26,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],99,0,,,,,,,,
2025-09-26,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,179",0,,,,,,,,
2025-09-26,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],42,0,,,,,,,,
2025-09-26,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"5,158",0,,,,,,,,
2025-09-26,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,249",0,,,,,,,,
2025-09-26,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],646,0,,,,,,,,
2025-09-26,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,,,
2025-09-26,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"18,531",0,,,,,,,,
2025-09-26,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,071",0,,,,,,,,
2025-09-26,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],68,0,,,,,,,,
2025-09-26,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],99,0,,,,,,,,
2025-09-26,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,,,
2025-09-26,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"24,957",0,,,,,,,,
2025-09-26,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"73,008",0,,,,,,,,
2025-09-26,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"75,219",0,,,,,,,,
2025-09-26,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"66,221",0,,,,,,,,
2025-09-26,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-09-26,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-09-26,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-09-26,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-09-26,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,,,
2025-09-26,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-27,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"39,123",368,39123,0,0,0,0,,,
2025-09-27,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"129,683","1,505",129683,0,0,0,0,,,
2025-09-27,AMZUS,BA00023,스위밍풀토너[300ml/-],"22,938",208,22938,0,0,0,0,,,
2025-09-27,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,,,
2025-09-27,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,235",14,1235,0,0,0,0,,,
2025-09-27,AMZUS,BA00026,스위밍풀앰플[50ml/-],209,2,209,0,0,0,0,,,
2025-09-27,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,137",2,4137,0,0,0,0,,,
2025-09-27,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,840",18,2840,0,0,0,0,,,
2025-09-27,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,150",2,2150,0,0,0,0,,,
2025-09-27,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,928",8,7928,0,0,0,0,,,
2025-09-27,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,831",13,11831,0,0,0,0,,,
2025-09-27,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,810",1,1810,0,0,0,0,,,
2025-09-27,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,682",5,1682,0,0,0,0,,,
2025-09-27,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,606",35,6606,0,0,0,0,,,
2025-09-27,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,,,
2025-09-27,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,591",0,9591,0,0,0,0,,,
2025-09-27,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,595",0,9595,0,0,0,0,,,
2025-09-27,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,691",0,22691,0,0,0,0,,,
2025-09-27,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,362",5,4362,0,0,0,0,,,
2025-09-27,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,908",0,,,,,,,,
2025-09-27,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],45,0,,,,,,,,
2025-09-27,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,226",0,,,,,,,,
2025-09-27,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-09-27,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-09-27,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,790",0,,,,,,,,
2025-09-27,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,606",0,,,,,,,,
2025-09-27,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,465",0,,,,,,,,
2025-09-27,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,284",0,,,,,,,,
2025-09-27,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,270",0,,,,,,,,
2025-09-27,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,563",0,,,,,,,,
2025-09-27,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-09-27,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-09-27,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-09-27,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-27,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-09-27,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-09-27,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-09-27,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-09-27,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"76,731",0,,,,,,,,
2025-09-27,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"79,116",0,,,,,,,,
2025-09-27,태광KR,BA00023,스위밍풀토너[300ml/-],"48,719",0,,,,,,,,
2025-09-27,태광KR,BA00024,스위밍풀토너[155ml/-],"113,354",0,,,,,,,,
2025-09-27,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"16,030",0,,,,,,,,
2025-09-27,태광KR,BA00026,스위밍풀앰플[50ml/-],"13,835",0,,,,,,,,
2025-09-27,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"17,711",0,,,,,,,,
2025-09-27,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"33,025",0,,,,,,,,
2025-09-27,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"16,635",0,,,,,,,,
2025-09-27,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,417",0,,,,,,,,
2025-09-27,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"8,269",0,,,,,,,,
2025-09-27,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,089",0,,,,,,,,
2025-09-27,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],99,0,,,,,,,,
2025-09-27,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,175",0,,,,,,,,
2025-09-27,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],42,0,,,,,,,,
2025-09-27,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"4,868",0,,,,,,,,
2025-09-27,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,150",0,,,,,,,,
2025-09-27,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],646,0,,,,,,,,
2025-09-27,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,,,
2025-09-27,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"17,557",0,,,,,,,,
2025-09-27,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,067",0,,,,,,,,
2025-09-27,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],68,0,,,,,,,,
2025-09-27,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,,,
2025-09-27,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,,,
2025-09-27,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"24,957",0,,,,,,,,
2025-09-27,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"73,001",0,,,,,,,,
2025-09-27,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"75,216",0,,,,,,,,
2025-09-27,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"66,216",0,,,,,,,,
2025-09-27,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-09-27,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-09-27,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-09-27,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-09-27,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,,,
2025-09-27,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-28,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"38,755",356,38755,0,0,0,0,,,
2025-09-28,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"128,178","1,397",128178,0,0,0,0,,,
2025-09-28,AMZUS,BA00023,스위밍풀토너[300ml/-],"22,730",207,22730,0,0,0,0,,,
2025-09-28,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,,,
2025-09-28,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,221",8,1221,0,0,0,0,,,
2025-09-28,AMZUS,BA00026,스위밍풀앰플[50ml/-],207,1,207,0,0,0,0,,,
2025-09-28,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,135",0,4135,0,0,0,0,,,
2025-09-28,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,822",23,2822,0,0,0,0,,,
2025-09-28,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,148",0,2148,0,0,0,0,,,
2025-09-28,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,920",16,7920,0,0,0,0,,,
2025-09-28,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,818",21,11818,0,0,0,0,,,
2025-09-28,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,809",0,1809,0,0,0,0,,,
2025-09-28,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,677",2,1677,0,0,0,0,,,
2025-09-28,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,571",38,6571,0,0,0,0,,,
2025-09-28,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,,,
2025-09-28,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,591",0,9591,0,0,0,0,,,
2025-09-28,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,595",0,9595,0,0,0,0,,,
2025-09-28,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,691",0,22691,0,0,0,0,,,
2025-09-28,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,357",4,4357,0,0,0,0,,,
2025-09-28,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,904",0,,,,,,,,
2025-09-28,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],45,0,,,,,,,,
2025-09-28,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,217",0,,,,,,,,
2025-09-28,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-09-28,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-09-28,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,790",0,,,,,,,,
2025-09-28,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,606",0,,,,,,,,
2025-09-28,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,465",0,,,,,,,,
2025-09-28,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,284",0,,,,,,,,
2025-09-28,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,270",0,,,,,,,,
2025-09-28,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,562",0,,,,,,,,
2025-09-28,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-09-28,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-09-28,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-09-28,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-28,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-09-28,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-09-28,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-09-28,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-09-28,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"76,716",0,,,,,,,,
2025-09-28,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"79,099",0,,,,,,,,
2025-09-28,태광KR,BA00023,스위밍풀토너[300ml/-],"48,711",0,,,,,,,,
2025-09-28,태광KR,BA00024,스위밍풀토너[155ml/-],"113,353",0,,,,,,,,
2025-09-28,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"16,029",0,,,,,,,,
2025-09-28,태광KR,BA00026,스위밍풀앰플[50ml/-],"13,834",0,,,,,,,,
2025-09-28,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"17,709",0,,,,,,,,
2025-09-28,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"33,024",0,,,,,,,,
2025-09-28,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"16,634",0,,,,,,,,
2025-09-28,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,416",0,,,,,,,,
2025-09-28,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"8,268",0,,,,,,,,
2025-09-28,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,089",0,,,,,,,,
2025-09-28,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],99,0,,,,,,,,
2025-09-28,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,175",0,,,,,,,,
2025-09-28,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],42,0,,,,,,,,
2025-09-28,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"4,867",0,,,,,,,,
2025-09-28,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,149",0,,,,,,,,
2025-09-28,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],646,0,,,,,,,,
2025-09-28,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,,,
2025-09-28,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"17,551",0,,,,,,,,
2025-09-28,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,067",0,,,,,,,,
2025-09-28,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],68,0,,,,,,,,
2025-09-28,태광KR,BA00042,콜라겐 하이드로겔 마스크[10EA|30g/타이트업],89,0,,,,,,,,
2025-09-28,태광KR,BA00043,콜라겐 하이드로겔 마스크[10EA|30g/글로우업],12,0,,,,,,,,
2025-09-28,태광KR,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"24,957",0,,,,,,,,
2025-09-28,태광KR,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"72,978",0,,,,,,,,
2025-09-28,태광KR,BA00046,히알토인플러딩세럼[30ml/히알토인],"75,193",0,,,,,,,,
2025-09-28,태광KR,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"66,191",0,,,,,,,,
2025-09-28,태광KR,BA00049,(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],"2,400",0,,,,,,,,
2025-09-28,태광KR,BA10001,(AMZ)토너[300ml/-],141,0,,,,,,,,
2025-09-28,태광KR,BA10010,(AMZ)딥크림[70ml/-],1,0,,,,,,,,
2025-09-28,태광KR,BA10019,(AMZ)데일리글로우클렌저[210ml/-],29,0,,,,,,,,
2025-09-28,태광KR,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],65,0,,,,,,,,
2025-09-28,태광KR,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-29,AMZUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"38,399",353,38399,0,0,0,0,,,
2025-09-29,AMZUS,BA00022,비타민일루미네이팅세럼[30ml/-],"126,781","1,517",126781,0,0,0,0,,,
2025-09-29,AMZUS,BA00023,스위밍풀토너[300ml/-],"22,523",209,22523,0,0,0,0,,,
2025-09-29,AMZUS,BA00024,스위밍풀토너[155ml/-],468,0,468,0,0,0,0,,,
2025-09-29,AMZUS,BA00025,스위밍풀토너패드[220ml|70매/-],"1,213",9,1213,0,0,0,0,,,
2025-09-29,AMZUS,BA00026,스위밍풀앰플[50ml/-],206,1,206,0,0,0,0,,,
2025-09-29,AMZUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"4,135",4,4135,0,0,0,0,,,
2025-09-29,AMZUS,BA00028,퍼플PDRN포어세럼[30ml/-],"2,799",19,2799,0,0,0,0,,,
2025-09-29,AMZUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"2,148",1,2148,0,0,0,0,,,
2025-09-29,AMZUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"7,904",6,7904,0,0,0,0,,,
2025-09-29,AMZUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"11,797",13,11797,0,0,0,0,,,
2025-09-29,AMZUS,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"1,809",0,1809,0,0,0,0,,,
2025-09-29,AMZUS,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"1,675",4,1675,0,0,0,0,,,
2025-09-29,AMZUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"6,533",40,6533,0,0,0,0,,,
2025-09-29,AMZUS,BA00044,바쿠치올플럼핑캡슐토너[150ml/바쿠치올],"2,903",0,2903,0,0,0,0,,,
2025-09-29,AMZUS,BA00045,알로에PDRN카밍세럼[30ml/알로에PDRN],"9,591",0,9591,0,0,0,0,,,
2025-09-29,AMZUS,BA00046,히알토인플러딩세럼[30ml/히알토인],"9,595",0,9595,0,0,0,0,,,
2025-09-29,AMZUS,BA00047,NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],"22,691",29,22691,0,0,0,0,,,
2025-09-29,AMZUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],"4,353",7,4353,0,0,0,0,,,
2025-09-29,AcrossBUS,BA00021,바쿠치올플럼핑세럼[30ml/-],"4,904",0,,,,,,,,
2025-09-29,AcrossBUS,BA00022,비타민일루미네이팅세럼[30ml/-],45,0,,,,,,,,
2025-09-29,AcrossBUS,BA00023,스위밍풀토너[300ml/-],"10,217",0,,,,,,,,
2025-09-29,AcrossBUS,BA00025,스위밍풀토너패드[220ml|70매/-],3,0,,,,,,,,
2025-09-29,AcrossBUS,BA00026,스위밍풀앰플[50ml/-],66,0,,,,,,,,
2025-09-29,AcrossBUS,BA00027,퍼플라이스포어팩클렌저[130g/-],"2,790",0,,,,,,,,
2025-09-29,AcrossBUS,BA00028,퍼플PDRN포어세럼[30ml/-],"5,606",0,,,,,,,,
2025-09-29,AcrossBUS,BA00029,퍼플라이스포어클렌징오일[200ml/-],"1,465",0,,,,,,,,
2025-09-29,AcrossBUS,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,284",0,,,,,,,,
2025-09-29,AcrossBUS,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"6,270",0,,,,,,,,
2025-09-29,AcrossBUS,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"4,562",0,,,,,,,,
2025-09-29,AcrossBUS,BA10001,(AMZ)토너[300ml/-],24,0,,,,,,,,
2025-09-29,AcrossBUS,BA10019,(AMZ)데일리글로우클렌저[210ml/-],6,0,,,,,,,,
2025-09-29,AcrossBUS,BA10021,(AMZ)바쿠치올플럼핑세럼[30ml/-],3,0,,,,,,,,
2025-09-29,AcrossBUS,BA10022,(AMZ)비타민일루미네이팅세럼[30ml/-],1,0,,,,,,,,
2025-09-29,태광KR,BA00004,클렌저[200ml/-],7,0,,,,,,,,
2025-09-29,태광KR,BA00010,딥크림[70ml/-],2,0,,,,,,,,
2025-09-29,태광KR,BA00012-1,클렌징오일[200ml]_펌프,132,0,,,,,,,,
2025-09-29,태광KR,BA00019,데일리글로우클렌저[210ml/-],"1,230",0,,,,,,,,
2025-09-29,태광KR,BA00021,바쿠치올플럼핑세럼[30ml/-],"76,769",0,,,,,,,,
2025-09-29,태광KR,BA00022,비타민일루미네이팅세럼[30ml/-],"78,765",0,,,,,,,,
2025-09-29,태광KR,BA00023,스위밍풀토너[300ml/-],"48,542",0,,,,,,,,
2025-09-29,태광KR,BA00024,스위밍풀토너[155ml/-],"113,346",0,,,,,,,,
2025-09-29,태광KR,BA00025,스위밍풀토너패드[220ml|70매/-],"16,028",0,,,,,,,,
2025-09-29,태광KR,BA00026,스위밍풀앰플[50ml/-],"13,834",0,,,,,,,,
2025-09-29,태광KR,BA00027,퍼플라이스포어팩클렌저[130g/-],"17,707",0,,,,,,,,
2025-09-29,태광KR,BA00028,퍼플PDRN포어세럼[30ml/-],"32,922",0,,,,,,,,
2025-09-29,태광KR,BA00029,퍼플라이스포어클렌징오일[200ml/-],"16,632",0,,,,,,,,
2025-09-29,태광KR,BA00030,콜라겐 하이드로겔 마스크[4EA|30g/타이트업],"12,164",0,,,,,,,,
2025-09-29,태광KR,BA00031,콜라겐 하이드로겔 마스크[4EA|30g/글로우업],"8,253",0,,,,,,,,
2025-09-29,태광KR,BA00033,스위밍풀토너[샤쉐|2ml/-],"30,089",0,,,,,,,,
2025-09-29,태광KR,BA00033_SET,스위밍풀토너[2ml|100EA|샤쉐/-],99,0,,,,,,,,
2025-09-29,태광KR,BA00034,바쿠치올플럼핑세럼[샤쉐|2ml/-],"30,207",0,,,,,,,,
2025-09-29,태광KR,BA00034_SET,바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],42,0,,,,,,,,
2025-09-29,태광KR,BA00035,콜라겐 겔 토너 패드[60매|140ml/포어타이트업],"4,866",0,,,,,,,,
2025-09-29,태광KR,BA00036,콜라겐 겔 토너 패드[60매|140ml/글로우업],"6,144",0,,,,,,,,
2025-09-29,태광KR,BA00037,콜라겐 하이드로겔 마스크[1EA|30g/타이트업],644,0,,,,,,,,
2025-09-29,태광KR,BA00038,콜라겐 하이드로겔 마스크[1EA|30g/글로우업],362,0,,,,,,,,
2025-09-29,태광KR,BA00039,바쿠치올플럼핑캡슐크림[50ml/-],"17,486",0,,,,,,,,
2025-09-29,태광KR,BA00041,비타민일루미네이팅세럼[샤쉐|2ml/-],"28,067",0,,,,,,,,
2025-09-29,태광KR,BA00041_SET,비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],68,0,,,,,,,,
